Region,Level,Latitude,Longitude,Outcome,Prevention,OutcomePrevalence,PredictionAccuracyScore,PreventionPrevalence,PreventionRank,PreventionCalculationLevel,PreventionScore
Layton,City,41.07718161,-111.9615893,Current Asthma,Core preventive services for older women,8.7,0.868594269,32.3,4,State,0
Layton,City,41.07718161,-111.9615893,Current Asthma,Obesity,8.7,0.868594269,28.8,5,State,0
Layton,City,41.07718161,-111.9615893,Coronary Heart Disease,Taking BP Medication,4.1,0.840727351,68.2,1,State,0
Layton,City,41.07718161,-111.9615893,Coronary Heart Disease,Dental Visit,4.1,0.840727351,74.4,2,State,0
Layton,City,41.07718161,-111.9615893,Coronary Heart Disease,Sleep <7 hours,4.1,0.840727351,31.4,3,State,0
Layton,City,41.07718161,-111.9615893,Coronary Heart Disease,Physical Inactivity,4.1,0.840727351,18.1,4,State,0
Layton,City,41.07718161,-111.9615893,Coronary Heart Disease,Health Insurance,4.1,0.840727351,12,5,State,0
Layton,City,41.07718161,-111.9615893,COPD,Cholesterol Screening,4.3,0.901400731,67.3,1,State,0
Layton,City,41.07718161,-111.9615893,COPD,Dental Visit,4.3,0.901400731,74.4,2,State,0
Layton,City,41.07718161,-111.9615893,COPD,Current Smoking,4.3,0.901400731,9.5,3,State,0
Layton,City,41.07718161,-111.9615893,COPD,Physical Inactivity,4.3,0.901400731,18.1,4,State,0
Layton,City,41.07718161,-111.9615893,COPD,Health Insurance,4.3,0.901400731,12,5,State,0
Layton,City,41.07718161,-111.9615893,Diabetes,Taking BP Medication,7.6,0.934231335,68.2,1,State,0
Layton,City,41.07718161,-111.9615893,Diabetes,Dental Visit,7.6,0.934231335,74.4,2,State,0
Layton,City,41.07718161,-111.9615893,Diabetes,Cholesterol Screening,7.6,0.934231335,67.3,3,State,0
Layton,City,41.07718161,-111.9615893,Diabetes,Physical Inactivity,7.6,0.934231335,18.1,4,State,0
Layton,City,41.07718161,-111.9615893,Diabetes,Current Smoking,7.6,0.934231335,9.5,5,State,0
Layton,City,41.07718161,-111.9615893,High Cholesterol,Taking BP Medication,33,0.930340498,68.2,1,State,0
Layton,City,41.07718161,-111.9615893,High Cholesterol,Annual Checkup,33,0.930340498,61,2,State,0
Layton,City,41.07718161,-111.9615893,High Cholesterol,Physical Inactivity,33,0.930340498,18.1,3,State,0
Layton,City,41.07718161,-111.9615893,High Cholesterol,Cholesterol Screening,33,0.930340498,67.3,4,State,0
Layton,City,41.07718161,-111.9615893,High Cholesterol,Health Insurance,33,0.930340498,12,5,State,0
Layton,City,41.07718161,-111.9615893,Chronic Kidney Disease,Taking BP Medication,2.3,0.885832629,68.2,1,State,0
Layton,City,41.07718161,-111.9615893,Chronic Kidney Disease,Dental Visit,2.3,0.885832629,74.4,2,State,0
Layton,City,41.07718161,-111.9615893,Chronic Kidney Disease,Cholesterol Screening,2.3,0.885832629,67.3,3,State,0
Layton,City,41.07718161,-111.9615893,Chronic Kidney Disease,Physical Inactivity,2.3,0.885832629,18.1,4,State,0
Layton,City,41.07718161,-111.9615893,Chronic Kidney Disease,Annual Checkup,2.3,0.885832629,61,5,State,0
Layton,City,41.07718161,-111.9615893,Mental Health,Current Smoking,11.5,0.87986488,9.5,1,State,0
Layton,City,41.07718161,-111.9615893,Mental Health,Mammography,11.5,0.87986488,75.4,2,State,0
Layton,City,41.07718161,-111.9615893,Mental Health,Annual Checkup,11.5,0.87986488,61,3,State,0
Layton,City,41.07718161,-111.9615893,Mental Health,Physical Inactivity,11.5,0.87986488,18.1,4,State,0
Layton,City,41.07718161,-111.9615893,Mental Health,Cholesterol Screening,11.5,0.87986488,67.3,5,State,0
Layton,City,41.07718161,-111.9615893,Physical Health,Physical Inactivity,10.3,0.92794472,18.1,1,State,0
Layton,City,41.07718161,-111.9615893,Physical Health,Cholesterol Screening,10.3,0.92794472,67.3,2,State,0
Layton,City,41.07718161,-111.9615893,Physical Health,Dental Visit,10.3,0.92794472,74.4,3,State,0
Layton,City,41.07718161,-111.9615893,Physical Health,Current Smoking,10.3,0.92794472,9.5,4,State,0
Layton,City,41.07718161,-111.9615893,Physical Health,Annual Checkup,10.3,0.92794472,61,5,State,0
Layton,City,41.07718161,-111.9615893,Stroke,Taking BP Medication,2.1,0.867507992,68.2,1,State,0
Layton,City,41.07718161,-111.9615893,Stroke,Dental Visit,2.1,0.867507992,74.4,2,State,0
Layton,City,41.07718161,-111.9615893,Stroke,Cholesterol Screening,2.1,0.867507992,67.3,3,State,0
Layton,City,41.07718161,-111.9615893,Stroke,Obesity,2.1,0.867507992,28.8,4,State,0
Layton,City,41.07718161,-111.9615893,Stroke,Health Insurance,2.1,0.867507992,12,5,State,0
Layton,City,41.07718161,-111.9615893,Teeth Loss,Current Smoking,11.1,0.907248555,9.5,1,State,0
Layton,City,41.07718161,-111.9615893,Teeth Loss,Dental Visit,11.1,0.907248555,74.4,2,State,0
Layton,City,41.07718161,-111.9615893,Teeth Loss,Physical Inactivity,11.1,0.907248555,18.1,3,State,0
Layton,City,41.07718161,-111.9615893,Teeth Loss,Mammography,11.1,0.907248555,75.4,4,State,0
Layton,City,41.07718161,-111.9615893,Teeth Loss,Sleep <7 hours,11.1,0.907248555,31.4,5,State,0
Ogden,City,41.22815675,-111.9674506,Arthritis,Taking BP Medication,23.1,0.886738565,66.5,1,State,0
Ogden,City,41.22815675,-111.9674506,Arthritis,Binge Drinking,23.1,0.886738565,12.9,2,State,0
Ogden,City,41.22815675,-111.9674506,Arthritis,Current Smoking,23.1,0.886738565,13.9,3,State,0
Ogden,City,41.22815675,-111.9674506,Arthritis,Sleep <7 hours,23.1,0.886738565,34.2,4,State,0
Ogden,City,41.22815675,-111.9674506,Arthritis,Health Insurance,23.1,0.886738565,19.6,5,State,0
Ogden,City,41.22815675,-111.9674506,High Blood Pressure,Taking BP Medication,27.4,0.935843565,66.5,1,State,0
Ogden,City,41.22815675,-111.9674506,High Blood Pressure,Obesity,27.4,0.935843565,36.1,2,State,0
Ogden,City,41.22815675,-111.9674506,High Blood Pressure,Binge Drinking,27.4,0.935843565,12.9,3,State,0
Ogden,City,41.22815675,-111.9674506,High Blood Pressure,Annual Checkup,27.4,0.935843565,61.1,4,State,0
Ogden,City,41.22815675,-111.9674506,High Blood Pressure,Dental Visit,27.4,0.935843565,64.8,5,State,0
Ogden,City,41.22815675,-111.9674506,Cancer (except skin),Cholesterol Screening,5.3,0.831713566,60.1,1,State,0
Ogden,City,41.22815675,-111.9674506,Cancer (except skin),Taking BP Medication,5.3,0.831713566,66.5,2,State,0
Ogden,City,41.22815675,-111.9674506,Cancer (except skin),Mammography,5.3,0.831713566,73.8,3,State,0
Ogden,City,41.22815675,-111.9674506,Cancer (except skin),Sleep <7 hours,5.3,0.831713566,34.2,4,State,0
Ogden,City,41.22815675,-111.9674506,Cancer (except skin),Colorectal Cancer Screening,5.3,0.831713566,63,5,State,0
Ogden,City,41.22815675,-111.9674506,Current Asthma,Sleep <7 hours,9.6,0.868594269,34.2,1,State,0
Ogden,City,41.22815675,-111.9674506,Current Asthma,Current Smoking,9.6,0.868594269,13.9,2,State,0
Ogden,City,41.22815675,-111.9674506,Current Asthma,Colorectal Cancer Screening,9.6,0.868594269,63,3,State,0
Ogden,City,41.22815675,-111.9674506,Current Asthma,Core preventive services for older women,9.6,0.868594269,30,4,State,0
Ogden,City,41.22815675,-111.9674506,Current Asthma,Obesity,9.6,0.868594269,36.1,5,State,0
Ogden,City,41.22815675,-111.9674506,Coronary Heart Disease,Taking BP Medication,5.5,0.840727351,66.5,1,State,0
Ogden,City,41.22815675,-111.9674506,Coronary Heart Disease,Dental Visit,5.5,0.840727351,64.8,2,State,0
Ogden,City,41.22815675,-111.9674506,Coronary Heart Disease,Sleep <7 hours,5.5,0.840727351,34.2,3,State,0
Ogden,City,41.22815675,-111.9674506,Coronary Heart Disease,Physical Inactivity,5.5,0.840727351,26.2,4,State,0
Ogden,City,41.22815675,-111.9674506,Coronary Heart Disease,Health Insurance,5.5,0.840727351,19.6,5,State,0
Ogden,City,41.22815675,-111.9674506,COPD,Cholesterol Screening,5.7,0.901400731,60.1,1,State,0
Ogden,City,41.22815675,-111.9674506,COPD,Dental Visit,5.7,0.901400731,64.8,2,State,0
Ogden,City,41.22815675,-111.9674506,COPD,Current Smoking,5.7,0.901400731,13.9,3,State,0
Ogden,City,41.22815675,-111.9674506,COPD,Physical Inactivity,5.7,0.901400731,26.2,4,State,0
Ogden,City,41.22815675,-111.9674506,COPD,Health Insurance,5.7,0.901400731,19.6,5,State,0
Ogden,City,41.22815675,-111.9674506,Diabetes,Taking BP Medication,9.5,0.934231335,66.5,1,State,0
Ogden,City,41.22815675,-111.9674506,Diabetes,Dental Visit,9.5,0.934231335,64.8,2,State,0
Ogden,City,41.22815675,-111.9674506,Diabetes,Cholesterol Screening,9.5,0.934231335,60.1,3,State,0
Ogden,City,41.22815675,-111.9674506,Diabetes,Physical Inactivity,9.5,0.934231335,26.2,4,State,0
Ogden,City,41.22815675,-111.9674506,Diabetes,Current Smoking,9.5,0.934231335,13.9,5,State,0
Ogden,City,41.22815675,-111.9674506,High Cholesterol,Taking BP Medication,36.3,0.930340498,66.5,1,State,0
Ogden,City,41.22815675,-111.9674506,High Cholesterol,Annual Checkup,36.3,0.930340498,61.1,2,State,0
Ogden,City,41.22815675,-111.9674506,High Cholesterol,Physical Inactivity,36.3,0.930340498,26.2,3,State,0
Ogden,City,41.22815675,-111.9674506,High Cholesterol,Cholesterol Screening,36.3,0.930340498,60.1,4,State,0
Ogden,City,41.22815675,-111.9674506,High Cholesterol,Health Insurance,36.3,0.930340498,19.6,5,State,0
Ogden,City,41.22815675,-111.9674506,Chronic Kidney Disease,Taking BP Medication,2.9,0.885832629,66.5,1,State,0
Ogden,City,41.22815675,-111.9674506,Chronic Kidney Disease,Dental Visit,2.9,0.885832629,64.8,2,State,0
Ogden,City,41.22815675,-111.9674506,Chronic Kidney Disease,Cholesterol Screening,2.9,0.885832629,60.1,3,State,0
Ogden,City,41.22815675,-111.9674506,Chronic Kidney Disease,Physical Inactivity,2.9,0.885832629,26.2,4,State,0
Ogden,City,41.22815675,-111.9674506,Chronic Kidney Disease,Annual Checkup,2.9,0.885832629,61.1,5,State,0
Ogden,City,41.22815675,-111.9674506,Mental Health,Current Smoking,14.5,0.87986488,13.9,1,State,0
Ogden,City,41.22815675,-111.9674506,Mental Health,Mammography,14.5,0.87986488,73.8,2,State,0
Ogden,City,41.22815675,-111.9674506,Mental Health,Annual Checkup,14.5,0.87986488,61.1,3,State,0
Ogden,City,41.22815675,-111.9674506,Mental Health,Physical Inactivity,14.5,0.87986488,26.2,4,State,0
Ogden,City,41.22815675,-111.9674506,Mental Health,Cholesterol Screening,14.5,0.87986488,60.1,5,State,0
Ogden,City,41.22815675,-111.9674506,Physical Health,Physical Inactivity,13.8,0.92794472,26.2,1,State,0
Ogden,City,41.22815675,-111.9674506,Physical Health,Cholesterol Screening,13.8,0.92794472,60.1,2,State,0
Ogden,City,41.22815675,-111.9674506,Physical Health,Dental Visit,13.8,0.92794472,64.8,3,State,0
Ogden,City,41.22815675,-111.9674506,Physical Health,Current Smoking,13.8,0.92794472,13.9,4,State,0
Ogden,City,41.22815675,-111.9674506,Physical Health,Annual Checkup,13.8,0.92794472,61.1,5,State,0
Ogden,City,41.22815675,-111.9674506,Stroke,Taking BP Medication,3,0.867507992,66.5,1,State,0
Ogden,City,41.22815675,-111.9674506,Stroke,Dental Visit,3,0.867507992,64.8,2,State,0
Ogden,City,41.22815675,-111.9674506,Stroke,Cholesterol Screening,3,0.867507992,60.1,3,State,0
Ogden,City,41.22815675,-111.9674506,Stroke,Obesity,3,0.867507992,36.1,4,State,0
Ogden,City,41.22815675,-111.9674506,Stroke,Health Insurance,3,0.867507992,19.6,5,State,0
Ogden,City,41.22815675,-111.9674506,Teeth Loss,Current Smoking,17,0.907248555,13.9,1,State,0
Ogden,City,41.22815675,-111.9674506,Teeth Loss,Dental Visit,17,0.907248555,64.8,2,State,0
Ogden,City,41.22815675,-111.9674506,Teeth Loss,Physical Inactivity,17,0.907248555,26.2,3,State,0
Ogden,City,41.22815675,-111.9674506,Teeth Loss,Mammography,17,0.907248555,73.8,4,State,0
Ogden,City,41.22815675,-111.9674506,Teeth Loss,Sleep <7 hours,17,0.907248555,34.2,5,State,0
Orem,City,40.29871276,-111.6991885,Arthritis,Taking BP Medication,17.9,0.886738565,65.8,1,State,0
Orem,City,40.29871276,-111.6991885,Arthritis,Binge Drinking,17.9,0.886738565,9.2,2,State,0
Orem,City,40.29871276,-111.6991885,Arthritis,Current Smoking,17.9,0.886738565,8.6,3,State,0
Orem,City,40.29871276,-111.6991885,Arthritis,Sleep <7 hours,17.9,0.886738565,30.4,4,State,0
Orem,City,40.29871276,-111.6991885,Arthritis,Health Insurance,17.9,0.886738565,13.7,5,State,0
Orem,City,40.29871276,-111.6991885,High Blood Pressure,Taking BP Medication,20.6,0.935843565,65.8,1,State,0
Orem,City,40.29871276,-111.6991885,High Blood Pressure,Obesity,20.6,0.935843565,25.6,2,State,0
Orem,City,40.29871276,-111.6991885,High Blood Pressure,Binge Drinking,20.6,0.935843565,9.2,3,State,0
Orem,City,40.29871276,-111.6991885,High Blood Pressure,Annual Checkup,20.6,0.935843565,54.9,4,State,0
Orem,City,40.29871276,-111.6991885,High Blood Pressure,Dental Visit,20.6,0.935843565,71.5,5,State,0
Orem,City,40.29871276,-111.6991885,Cancer (except skin),Cholesterol Screening,5,0.831713566,59.4,1,State,0
Orem,City,40.29871276,-111.6991885,Cancer (except skin),Taking BP Medication,5,0.831713566,65.8,2,State,0
Orem,City,40.29871276,-111.6991885,Cancer (except skin),Mammography,5,0.831713566,74.9,3,State,0
Orem,City,40.29871276,-111.6991885,Cancer (except skin),Sleep <7 hours,5,0.831713566,30.4,4,State,0
Orem,City,40.29871276,-111.6991885,Cancer (except skin),Colorectal Cancer Screening,5,0.831713566,67.6,5,State,0
Orem,City,40.29871276,-111.6991885,Current Asthma,Sleep <7 hours,8.8,0.868594269,30.4,1,State,0
Orem,City,40.29871276,-111.6991885,Current Asthma,Current Smoking,8.8,0.868594269,8.6,2,State,0
Orem,City,40.29871276,-111.6991885,Current Asthma,Colorectal Cancer Screening,8.8,0.868594269,67.6,3,State,0
Orem,City,40.29871276,-111.6991885,Current Asthma,Core preventive services for older women,8.8,0.868594269,28.1,4,State,0
Orem,City,40.29871276,-111.6991885,Current Asthma,Obesity,8.8,0.868594269,25.6,5,State,0
Orem,City,40.29871276,-111.6991885,Coronary Heart Disease,Taking BP Medication,4.1,0.840727351,65.8,1,State,0
Orem,City,40.29871276,-111.6991885,Coronary Heart Disease,Dental Visit,4.1,0.840727351,71.5,2,State,0
Orem,City,40.29871276,-111.6991885,Coronary Heart Disease,Sleep <7 hours,4.1,0.840727351,30.4,3,State,0
Orem,City,40.29871276,-111.6991885,Coronary Heart Disease,Physical Inactivity,4.1,0.840727351,14.4,4,State,0
Orem,City,40.29871276,-111.6991885,Coronary Heart Disease,Health Insurance,4.1,0.840727351,13.7,5,State,0
Orem,City,40.29871276,-111.6991885,COPD,Cholesterol Screening,4.3,0.901400731,59.4,1,State,0
Orem,City,40.29871276,-111.6991885,COPD,Dental Visit,4.3,0.901400731,71.5,2,State,0
Orem,City,40.29871276,-111.6991885,COPD,Current Smoking,4.3,0.901400731,8.6,3,State,0
Orem,City,40.29871276,-111.6991885,COPD,Physical Inactivity,4.3,0.901400731,14.4,4,State,0
Orem,City,40.29871276,-111.6991885,COPD,Health Insurance,4.3,0.901400731,13.7,5,State,0
Orem,City,40.29871276,-111.6991885,Diabetes,Taking BP Medication,7.1,0.934231335,65.8,1,State,0
Orem,City,40.29871276,-111.6991885,Diabetes,Dental Visit,7.1,0.934231335,71.5,2,State,0
Orem,City,40.29871276,-111.6991885,Diabetes,Cholesterol Screening,7.1,0.934231335,59.4,3,State,0
Orem,City,40.29871276,-111.6991885,Diabetes,Physical Inactivity,7.1,0.934231335,14.4,4,State,0
Orem,City,40.29871276,-111.6991885,Diabetes,Current Smoking,7.1,0.934231335,8.6,5,State,0
Orem,City,40.29871276,-111.6991885,High Cholesterol,Taking BP Medication,31.3,0.930340498,65.8,1,State,0
Orem,City,40.29871276,-111.6991885,High Cholesterol,Annual Checkup,31.3,0.930340498,54.9,2,State,0
Orem,City,40.29871276,-111.6991885,High Cholesterol,Physical Inactivity,31.3,0.930340498,14.4,3,State,0
Orem,City,40.29871276,-111.6991885,High Cholesterol,Cholesterol Screening,31.3,0.930340498,59.4,4,State,0
Orem,City,40.29871276,-111.6991885,High Cholesterol,Health Insurance,31.3,0.930340498,13.7,5,State,0
Orem,City,40.29871276,-111.6991885,Chronic Kidney Disease,Taking BP Medication,2.3,0.885832629,65.8,1,State,0
Orem,City,40.29871276,-111.6991885,Chronic Kidney Disease,Dental Visit,2.3,0.885832629,71.5,2,State,0
Orem,City,40.29871276,-111.6991885,Chronic Kidney Disease,Cholesterol Screening,2.3,0.885832629,59.4,3,State,0
Orem,City,40.29871276,-111.6991885,Chronic Kidney Disease,Physical Inactivity,2.3,0.885832629,14.4,4,State,0
Orem,City,40.29871276,-111.6991885,Chronic Kidney Disease,Annual Checkup,2.3,0.885832629,54.9,5,State,0
Orem,City,40.29871276,-111.6991885,Mental Health,Current Smoking,12.2,0.87986488,8.6,1,State,0
Orem,City,40.29871276,-111.6991885,Mental Health,Mammography,12.2,0.87986488,74.9,2,State,0
Orem,City,40.29871276,-111.6991885,Mental Health,Annual Checkup,12.2,0.87986488,54.9,3,State,0
Orem,City,40.29871276,-111.6991885,Mental Health,Physical Inactivity,12.2,0.87986488,14.4,4,State,0
Orem,City,40.29871276,-111.6991885,Mental Health,Cholesterol Screening,12.2,0.87986488,59.4,5,State,0
Orem,City,40.29871276,-111.6991885,Physical Health,Physical Inactivity,9.4,0.92794472,14.4,1,State,0
Orem,City,40.29871276,-111.6991885,Physical Health,Cholesterol Screening,9.4,0.92794472,59.4,2,State,0
Orem,City,40.29871276,-111.6991885,Physical Health,Dental Visit,9.4,0.92794472,71.5,3,State,0
Orem,City,40.29871276,-111.6991885,Physical Health,Current Smoking,9.4,0.92794472,8.6,4,State,0
Orem,City,40.29871276,-111.6991885,Physical Health,Annual Checkup,9.4,0.92794472,54.9,5,State,0
Orem,City,40.29871276,-111.6991885,Stroke,Taking BP Medication,2.2,0.867507992,65.8,1,State,0
Orem,City,40.29871276,-111.6991885,Stroke,Dental Visit,2.2,0.867507992,71.5,2,State,0
Orem,City,40.29871276,-111.6991885,Stroke,Cholesterol Screening,2.2,0.867507992,59.4,3,State,0
Orem,City,40.29871276,-111.6991885,Stroke,Obesity,2.2,0.867507992,25.6,4,State,0
Orem,City,40.29871276,-111.6991885,Stroke,Health Insurance,2.2,0.867507992,13.7,5,State,0
Orem,City,40.29871276,-111.6991885,Teeth Loss,Current Smoking,11.7,0.907248555,8.6,1,State,0
Orem,City,40.29871276,-111.6991885,Teeth Loss,Dental Visit,11.7,0.907248555,71.5,2,State,0
Orem,City,40.29871276,-111.6991885,Teeth Loss,Physical Inactivity,11.7,0.907248555,14.4,3,State,0
Orem,City,40.29871276,-111.6991885,Teeth Loss,Mammography,11.7,0.907248555,74.9,4,State,0
Orem,City,40.29871276,-111.6991885,Teeth Loss,Sleep <7 hours,11.7,0.907248555,30.4,5,State,0
Provo,City,40.24571853,-111.6457159,Arthritis,Taking BP Medication,12.8,0.886738565,55.4,1,State,0
Provo,City,40.24571853,-111.6457159,Arthritis,Binge Drinking,12.8,0.886738565,9.1,2,State,0
Provo,City,40.24571853,-111.6457159,Arthritis,Current Smoking,12.8,0.886738565,9.4,3,State,0
Provo,City,40.24571853,-111.6457159,Arthritis,Sleep <7 hours,12.8,0.886738565,30.9,4,State,0
Provo,City,40.24571853,-111.6457159,Arthritis,Health Insurance,12.8,0.886738565,15.7,5,State,0
Provo,City,40.24571853,-111.6457159,High Blood Pressure,Taking BP Medication,15.6,0.935843565,55.4,1,State,0
Provo,City,40.24571853,-111.6457159,High Blood Pressure,Obesity,15.6,0.935843565,24.8,2,State,0
Provo,City,40.24571853,-111.6457159,High Blood Pressure,Binge Drinking,15.6,0.935843565,9.1,3,State,0
Provo,City,40.24571853,-111.6457159,High Blood Pressure,Annual Checkup,15.6,0.935843565,51.2,4,State,0
Provo,City,40.24571853,-111.6457159,High Blood Pressure,Dental Visit,15.6,0.935843565,65.3,5,State,0
Provo,City,40.24571853,-111.6457159,Cancer (except skin),Cholesterol Screening,3.3,0.831713566,45.7,1,State,0
Provo,City,40.24571853,-111.6457159,Cancer (except skin),Taking BP Medication,3.3,0.831713566,55.4,2,State,0
Provo,City,40.24571853,-111.6457159,Cancer (except skin),Mammography,3.3,0.831713566,75.1,3,State,0
Provo,City,40.24571853,-111.6457159,Cancer (except skin),Sleep <7 hours,3.3,0.831713566,30.9,4,State,0
Provo,City,40.24571853,-111.6457159,Cancer (except skin),Colorectal Cancer Screening,3.3,0.831713566,66.8,5,State,0
Provo,City,40.24571853,-111.6457159,Current Asthma,Sleep <7 hours,9.6,0.868594269,30.9,1,State,0
Provo,City,40.24571853,-111.6457159,Current Asthma,Current Smoking,9.6,0.868594269,9.4,2,State,0
Provo,City,40.24571853,-111.6457159,Current Asthma,Colorectal Cancer Screening,9.6,0.868594269,66.8,3,State,0
Provo,City,40.24571853,-111.6457159,Current Asthma,Core preventive services for older women,9.6,0.868594269,28.5,4,State,0
Provo,City,40.24571853,-111.6457159,Current Asthma,Obesity,9.6,0.868594269,24.8,5,State,0
Provo,City,40.24571853,-111.6457159,Coronary Heart Disease,Taking BP Medication,2.8,0.840727351,55.4,1,State,0
Provo,City,40.24571853,-111.6457159,Coronary Heart Disease,Dental Visit,2.8,0.840727351,65.3,2,State,0
Provo,City,40.24571853,-111.6457159,Coronary Heart Disease,Sleep <7 hours,2.8,0.840727351,30.9,3,State,0
