Region,Level,Outcome,Prevention,Outcome Prevalence,Prevention Prevalence,Prevention Rank,Prevention Score,Prediction Accuracy
Las Cruces,City,COPD,CSMOKING,5.8,15.4,3,0,0.901400731
Las Cruces,City,COPD,LPA,5.8,19.9,4,0,0.901400731
Las Cruces,City,COPD,ACCESS2,5.8,13.9,5,0,0.901400731
Las Cruces,City,DIABETES,BPMED,10.9,74.4,1,0,0.934231335
Las Cruces,City,DIABETES,DENTAL,10.9,65.3,2,0,0.934231335
Las Cruces,City,DIABETES,CHOLSCREEN,10.9,68.1,3,0,0.934231335
Las Cruces,City,DIABETES,LPA,10.9,19.9,4,0,0.934231335
Las Cruces,City,DIABETES,CSMOKING,10.9,15.4,5,0,0.934231335
Las Cruces,City,HIGHCHOL,BPMED,33,74.4,1,0,0.930340498
Las Cruces,City,HIGHCHOL,CHECKUP,33,61.1,2,0,0.930340498
Las Cruces,City,HIGHCHOL,LPA,33,19.9,3,0,0.930340498
Las Cruces,City,HIGHCHOL,CHOLSCREEN,33,68.1,4,0,0.930340498
Las Cruces,City,HIGHCHOL,ACCESS2,33,13.9,5,0,0.930340498
Las Cruces,City,KIDNEY,BPMED,3.2,74.4,1,0,0.885832629
Las Cruces,City,KIDNEY,DENTAL,3.2,65.3,2,0,0.885832629
Las Cruces,City,KIDNEY,CHOLSCREEN,3.2,68.1,3,0,0.885832629
Las Cruces,City,KIDNEY,LPA,3.2,19.9,4,0,0.885832629
Las Cruces,City,KIDNEY,CHECKUP,3.2,61.1,5,0,0.885832629
Las Cruces,City,MHLTH,CSMOKING,12.5,15.4,1,0,0.87986488
Las Cruces,City,MHLTH,MAMMOUSE,12.5,75.8,2,0,0.87986488
Las Cruces,City,MHLTH,CHECKUP,12.5,61.1,3,0,0.87986488
Las Cruces,City,MHLTH,LPA,12.5,19.9,4,0,0.87986488
Las Cruces,City,MHLTH,CHOLSCREEN,12.5,68.1,5,0,0.87986488
Las Cruces,City,PHLTH,LPA,13.4,19.9,1,0,0.92794472
Las Cruces,City,PHLTH,CHOLSCREEN,13.4,68.1,2,0,0.92794472
Las Cruces,City,PHLTH,DENTAL,13.4,65.3,3,0,0.92794472
Las Cruces,City,PHLTH,CSMOKING,13.4,15.4,4,0,0.92794472
Las Cruces,City,PHLTH,CHECKUP,13.4,61.1,5,0,0.92794472
Las Cruces,City,STROKE,BPMED,3.1,74.4,1,0,0.867507992
Las Cruces,City,STROKE,DENTAL,3.1,65.3,2,0,0.867507992
Las Cruces,City,STROKE,CHOLSCREEN,3.1,68.1,3,0,0.867507992
Las Cruces,City,STROKE,OBESITY,3.1,28.8,4,0,0.867507992
Las Cruces,City,STROKE,ACCESS2,3.1,13.9,5,0,0.867507992
Las Cruces,City,TEETHLOST,CSMOKING,15.9,15.4,1,0,0.907248555
Las Cruces,City,TEETHLOST,DENTAL,15.9,65.3,2,0,0.907248555
Las Cruces,City,TEETHLOST,LPA,15.9,19.9,3,0,0.907248555
Las Cruces,City,TEETHLOST,MAMMOUSE,15.9,75.8,4,0,0.907248555
Las Cruces,City,TEETHLOST,SLEEP,15.9,31.5,5,0,0.907248555
Rio Rancho,City,ARTHRITIS,BPMED,24.3,72.1,1,0,0.886738565
Rio Rancho,City,ARTHRITIS,BINGE,24.3,16.8,2,0,0.886738565
Rio Rancho,City,ARTHRITIS,CSMOKING,24.3,16,3,0,0.886738565
Rio Rancho,City,ARTHRITIS,SLEEP,24.3,31.6,4,0,0.886738565
Rio Rancho,City,ARTHRITIS,ACCESS2,24.3,9.4,5,0,0.886738565
Rio Rancho,City,BPHIGH,BPMED,25.7,72.1,1,0,0.935843565
Rio Rancho,City,BPHIGH,OBESITY,25.7,25.4,2,0,0.935843565
Rio Rancho,City,BPHIGH,BINGE,25.7,16.8,3,0,0.935843565
Rio Rancho,City,BPHIGH,CHECKUP,25.7,57.2,4,0,0.935843565
Rio Rancho,City,BPHIGH,DENTAL,25.7,67,5,0,0.935843565
Rio Rancho,City,CANCER,CHOLSCREEN,5.8,74.2,1,0,0.831713566
Rio Rancho,City,CANCER,BPMED,5.8,72.1,2,0,0.831713566
Rio Rancho,City,CANCER,MAMMOUSE,5.8,71.6,3,0,0.831713566
Rio Rancho,City,CANCER,SLEEP,5.8,31.6,4,0,0.831713566
Rio Rancho,City,CANCER,COLON_SCREEN,5.8,58.3,5,0,0.831713566
Rio Rancho,City,CASTHMA,SLEEP,9.7,31.6,1,0,0.868594269
Rio Rancho,City,CASTHMA,CSMOKING,9.7,16,2,0,0.868594269
Rio Rancho,City,CASTHMA,COLON_SCREEN,9.7,58.3,3,0,0.868594269
Rio Rancho,City,CASTHMA,COREW,9.7,25,4,0,0.868594269
Rio Rancho,City,CASTHMA,OBESITY,9.7,25.4,5,0,0.868594269
Rio Rancho,City,CHD,BPMED,5.1,72.1,1,0,0.840727351
Rio Rancho,City,CHD,DENTAL,5.1,67,2,0,0.840727351
Rio Rancho,City,CHD,SLEEP,5.1,31.6,3,0,0.840727351
Rio Rancho,City,CHD,LPA,5.1,16.1,4,0,0.840727351
Rio Rancho,City,CHD,ACCESS2,5.1,9.4,5,0,0.840727351
Rio Rancho,City,COPD,CHOLSCREEN,5.3,74.2,1,0,0.901400731
Rio Rancho,City,COPD,DENTAL,5.3,67,2,0,0.901400731
Rio Rancho,City,COPD,CSMOKING,5.3,16,3,0,0.901400731
Rio Rancho,City,COPD,LPA,5.3,16.1,4,0,0.901400731
Rio Rancho,City,COPD,ACCESS2,5.3,9.4,5,0,0.901400731
Rio Rancho,City,DIABETES,BPMED,8.8,72.1,1,0,0.934231335
Rio Rancho,City,DIABETES,DENTAL,8.8,67,2,0,0.934231335
Rio Rancho,City,DIABETES,CHOLSCREEN,8.8,74.2,3,0,0.934231335
Rio Rancho,City,DIABETES,LPA,8.8,16.1,4,0,0.934231335
Rio Rancho,City,DIABETES,CSMOKING,8.8,16,5,0,0.934231335
Rio Rancho,City,HIGHCHOL,BPMED,31.4,72.1,1,0,0.930340498
Rio Rancho,City,HIGHCHOL,CHECKUP,31.4,57.2,2,0,0.930340498
Rio Rancho,City,HIGHCHOL,LPA,31.4,16.1,3,0,0.930340498
Rio Rancho,City,HIGHCHOL,CHOLSCREEN,31.4,74.2,4,0,0.930340498
Rio Rancho,City,HIGHCHOL,ACCESS2,31.4,9.4,5,0,0.930340498
Rio Rancho,City,KIDNEY,BPMED,2.6,72.1,1,0,0.885832629
Rio Rancho,City,KIDNEY,DENTAL,2.6,67,2,0,0.885832629
Rio Rancho,City,KIDNEY,CHOLSCREEN,2.6,74.2,3,0,0.885832629
Rio Rancho,City,KIDNEY,LPA,2.6,16.1,4,0,0.885832629
Rio Rancho,City,KIDNEY,CHECKUP,2.6,57.2,5,0,0.885832629
Rio Rancho,City,MHLTH,CSMOKING,11.8,16,1,0,0.87986488
Rio Rancho,City,MHLTH,MAMMOUSE,11.8,71.6,2,0,0.87986488
Rio Rancho,City,MHLTH,CHECKUP,11.8,57.2,3,0,0.87986488
Rio Rancho,City,MHLTH,LPA,11.8,16.1,4,0,0.87986488
Rio Rancho,City,MHLTH,CHOLSCREEN,11.8,74.2,5,0,0.87986488
Rio Rancho,City,PHLTH,LPA,12.1,16.1,1,0,0.92794472
Rio Rancho,City,PHLTH,CHOLSCREEN,12.1,74.2,2,0,0.92794472
Rio Rancho,City,PHLTH,DENTAL,12.1,67,3,0,0.92794472
Rio Rancho,City,PHLTH,CSMOKING,12.1,16,4,0,0.92794472
Rio Rancho,City,PHLTH,CHECKUP,12.1,57.2,5,0,0.92794472
Rio Rancho,City,STROKE,BPMED,2.6,72.1,1,0,0.867507992
Rio Rancho,City,STROKE,DENTAL,2.6,67,2,0,0.867507992
Rio Rancho,City,STROKE,CHOLSCREEN,2.6,74.2,3,0,0.867507992
Rio Rancho,City,STROKE,OBESITY,2.6,25.4,4,0,0.867507992
Rio Rancho,City,STROKE,ACCESS2,2.6,9.4,5,0,0.867507992
Rio Rancho,City,TEETHLOST,CSMOKING,12.6,16,1,0,0.907248555
Rio Rancho,City,TEETHLOST,DENTAL,12.6,67,2,0,0.907248555
Rio Rancho,City,TEETHLOST,LPA,12.6,16.1,3,0,0.907248555
Rio Rancho,City,TEETHLOST,MAMMOUSE,12.6,71.6,4,0,0.907248555
Rio Rancho,City,TEETHLOST,SLEEP,12.6,31.6,5,0,0.907248555
Santa Fe,City,ARTHRITIS,BPMED,26.6,75.7,1,0,0.886738565
Santa Fe,City,ARTHRITIS,BINGE,26.6,14.7,2,0,0.886738565
Santa Fe,City,ARTHRITIS,CSMOKING,26.6,13.4,3,0,0.886738565
Santa Fe,City,ARTHRITIS,SLEEP,26.6,27.1,4,0,0.886738565
Santa Fe,City,ARTHRITIS,ACCESS2,26.6,10.8,5,0,0.886738565
Santa Fe,City,BPHIGH,BPMED,27,75.7,1,0,0.935843565
Santa Fe,City,BPHIGH,OBESITY,27,18.8,2,0,0.935843565
Santa Fe,City,BPHIGH,BINGE,27,14.7,3,0,0.935843565
Santa Fe,City,BPHIGH,CHECKUP,27,64.2,4,0,0.935843565
Santa Fe,City,BPHIGH,DENTAL,27,68.7,5,0,0.935843565
Santa Fe,City,CANCER,CHOLSCREEN,6.8,75.7,1,0,0.831713566
Santa Fe,City,CANCER,BPMED,6.8,75.7,2,0,0.831713566
Santa Fe,City,CANCER,MAMMOUSE,6.8,71.1,3,0,0.831713566
Santa Fe,City,CANCER,SLEEP,6.8,27.1,4,0,0.831713566
Santa Fe,City,CANCER,COLON_SCREEN,6.8,61.4,5,0,0.831713566
Santa Fe,City,CASTHMA,SLEEP,9.3,27.1,1,0,0.868594269
Santa Fe,City,CASTHMA,CSMOKING,9.3,13.4,2,0,0.868594269
Santa Fe,City,CASTHMA,COLON_SCREEN,9.3,61.4,3,0,0.868594269
Santa Fe,City,CASTHMA,COREW,9.3,27.5,4,0,0.868594269
Santa Fe,City,CASTHMA,OBESITY,9.3,18.8,5,0,0.868594269
Santa Fe,City,CHD,BPMED,6.1,75.7,1,0,0.840727351
Santa Fe,City,CHD,DENTAL,6.1,68.7,2,0,0.840727351
Santa Fe,City,CHD,SLEEP,6.1,27.1,3,0,0.840727351
Santa Fe,City,CHD,LPA,6.1,16.3,4,0,0.840727351
Santa Fe,City,CHD,ACCESS2,6.1,10.8,5,0,0.840727351
Santa Fe,City,COPD,CHOLSCREEN,5.4,75.7,1,0,0.901400731
Santa Fe,City,COPD,DENTAL,5.4,68.7,2,0,0.901400731
Santa Fe,City,COPD,CSMOKING,5.4,13.4,3,0,0.901400731
Santa Fe,City,COPD,LPA,5.4,16.3,4,0,0.901400731
Santa Fe,City,COPD,ACCESS2,5.4,10.8,5,0,0.901400731
Santa Fe,City,DIABETES,BPMED,10,75.7,1,0,0.934231335
Santa Fe,City,DIABETES,DENTAL,10,68.7,2,0,0.934231335
Santa Fe,City,DIABETES,CHOLSCREEN,10,75.7,3,0,0.934231335
Santa Fe,City,DIABETES,LPA,10,16.3,4,0,0.934231335
Santa Fe,City,DIABETES,CSMOKING,10,13.4,5,0,0.934231335
Santa Fe,City,HIGHCHOL,BPMED,32.8,75.7,1,0,0.930340498
Santa Fe,City,HIGHCHOL,CHECKUP,32.8,64.2,2,0,0.930340498
Santa Fe,City,HIGHCHOL,LPA,32.8,16.3,3,0,0.930340498
Santa Fe,City,HIGHCHOL,CHOLSCREEN,32.8,75.7,4,0,0.930340498
Santa Fe,City,HIGHCHOL,ACCESS2,32.8,10.8,5,0,0.930340498
Santa Fe,City,KIDNEY,BPMED,3.1,75.7,1,0,0.885832629
Santa Fe,City,KIDNEY,DENTAL,3.1,68.7,2,0,0.885832629
Santa Fe,City,KIDNEY,CHOLSCREEN,3.1,75.7,3,0,0.885832629
Santa Fe,City,KIDNEY,LPA,3.1,16.3,4,0,0.885832629
Santa Fe,City,KIDNEY,CHECKUP,3.1,64.2,5,0,0.885832629
Santa Fe,City,MHLTH,CSMOKING,11,13.4,1,0,0.87986488
Santa Fe,City,MHLTH,MAMMOUSE,11,71.1,2,0,0.87986488
Santa Fe,City,MHLTH,CHECKUP,11,64.2,3,0,0.87986488
Santa Fe,City,MHLTH,LPA,11,16.3,4,0,0.87986488
Santa Fe,City,MHLTH,CHOLSCREEN,11,75.7,5,0,0.87986488
Santa Fe,City,PHLTH,LPA,12.4,16.3,1,0,0.92794472
Santa Fe,City,PHLTH,CHOLSCREEN,12.4,75.7,2,0,0.92794472
Santa Fe,City,PHLTH,DENTAL,12.4,68.7,3,0,0.92794472
Santa Fe,City,PHLTH,CSMOKING,12.4,13.4,4,0,0.92794472
Santa Fe,City,PHLTH,CHECKUP,12.4,64.2,5,0,0.92794472
Santa Fe,City,STROKE,BPMED,2.9,75.7,1,0,0.867507992
Santa Fe,City,STROKE,DENTAL,2.9,68.7,2,0,0.867507992
Santa Fe,City,STROKE,CHOLSCREEN,2.9,75.7,3,0,0.867507992
Santa Fe,City,STROKE,OBESITY,2.9,18.8,4,0,0.867507992
Santa Fe,City,STROKE,ACCESS2,2.9,10.8,5,0,0.867507992
Santa Fe,City,TEETHLOST,CSMOKING,10.3,13.4,1,0,0.907248555
Santa Fe,City,TEETHLOST,DENTAL,10.3,68.7,2,0,0.907248555
Santa Fe,City,TEETHLOST,LPA,10.3,16.3,3,0,0.907248555
Santa Fe,City,TEETHLOST,MAMMOUSE,10.3,71.1,4,0,0.907248555
Santa Fe,City,TEETHLOST,SLEEP,10.3,27.1,5,0,0.907248555
Albany,City,ARTHRITIS,BPMED,22.9,72.8,1,0,0.886738565
Albany,City,ARTHRITIS,BINGE,22.9,18.5,2,0,0.886738565
Albany,City,ARTHRITIS,CSMOKING,22.9,19.5,3,0,0.886738565
Albany,City,ARTHRITIS,SLEEP,22.9,37.7,4,0,0.886738565
Albany,City,ARTHRITIS,ACCESS2,22.9,11,5,0,0.886738565
Albany,City,BPHIGH,BPMED,28.9,72.8,1,0,0.935843565
Albany,City,BPHIGH,OBESITY,28.9,31,2,0,0.935843565
Albany,City,BPHIGH,BINGE,28.9,18.5,3,0,0.935843565
Albany,City,BPHIGH,CHECKUP,28.9,74.3,4,0,0.935843565
Albany,City,BPHIGH,DENTAL,28.9,63.7,5,0,0.935843565
Albany,City,CANCER,CHOLSCREEN,5.3,70.5,1,0,0.831713566
Albany,City,CANCER,BPMED,5.3,72.8,2,0,0.831713566
Albany,City,CANCER,MAMMOUSE,5.3,80.8,3,0,0.831713566
Albany,City,CANCER,SLEEP,5.3,37.7,4,0,0.831713566
Albany,City,CANCER,COLON_SCREEN,5.3,68.4,5,0,0.831713566
Albany,City,CASTHMA,SLEEP,11.9,37.7,1,0,0.868594269
Albany,City,CASTHMA,CSMOKING,11.9,19.5,2,0,0.868594269
Albany,City,CASTHMA,COLON_SCREEN,11.9,68.4,3,0,0.868594269
Albany,City,CASTHMA,COREW,11.9,32,4,0,0.868594269
Albany,City,CASTHMA,OBESITY,11.9,31,5,0,0.868594269
Albany,City,CHD,BPMED,5.4,72.8,1,0,0.840727351
Albany,City,CHD,DENTAL,5.4,63.7,2,0,0.840727351
Albany,City,CHD,SLEEP,5.4,37.7,3,0,0.840727351
Albany,City,CHD,LPA,5.4,24.6,4,0,0.840727351
Albany,City,CHD,ACCESS2,5.4,11,5,0,0.840727351
Albany,City,COPD,CHOLSCREEN,6.3,70.5,1,0,0.901400731
Albany,City,COPD,DENTAL,6.3,63.7,2,0,0.901400731
Albany,City,COPD,CSMOKING,6.3,19.5,3,0,0.901400731
Albany,City,COPD,LPA,6.3,24.6,4,0,0.901400731
Albany,City,COPD,ACCESS2,6.3,11,5,0,0.901400731
Albany,City,DIABETES,BPMED,9.4,72.8,1,0,0.934231335
Albany,City,DIABETES,DENTAL,9.4,63.7,2,0,0.934231335
Albany,City,DIABETES,CHOLSCREEN,9.4,70.5,3,0,0.934231335
Albany,City,DIABETES,LPA,9.4,24.6,4,0,0.934231335
Albany,City,DIABETES,CSMOKING,9.4,19.5,5,0,0.934231335
Albany,City,HIGHCHOL,BPMED,32.1,72.8,1,0,0.930340498
Albany,City,HIGHCHOL,CHECKUP,32.1,74.3,2,0,0.930340498
Albany,City,HIGHCHOL,LPA,32.1,24.6,3,0,0.930340498
Albany,City,HIGHCHOL,CHOLSCREEN,32.1,70.5,4,0,0.930340498
Albany,City,HIGHCHOL,ACCESS2,32.1,11,5,0,0.930340498
Albany,City,KIDNEY,BPMED,2.6,72.8,1,0,0.885832629
Albany,City,KIDNEY,DENTAL,2.6,63.7,2,0,0.885832629
Albany,City,KIDNEY,CHOLSCREEN,2.6,70.5,3,0,0.885832629
Albany,City,KIDNEY,LPA,2.6,24.6,4,0,0.885832629
Albany,City,KIDNEY,CHECKUP,2.6,74.3,5,0,0.885832629
Albany,City,MHLTH,CSMOKING,13.4,19.5,1,0,0.87986488
Albany,City,MHLTH,MAMMOUSE,13.4,80.8,2,0,0.87986488
Albany,City,MHLTH,CHECKUP,13.4,74.3,3,0,0.87986488
Albany,City,MHLTH,LPA,13.4,24.6,4,0,0.87986488
Albany,City,MHLTH,CHOLSCREEN,13.4,70.5,5,0,0.87986488
Albany,City,PHLTH,LPA,11.6,24.6,1,0,0.92794472
Albany,City,PHLTH,CHOLSCREEN,11.6,70.5,2,0,0.92794472
Albany,City,PHLTH,DENTAL,11.6,63.7,3,0,0.92794472
Albany,City,PHLTH,CSMOKING,11.6,19.5,4,0,0.92794472
Albany,City,PHLTH,CHECKUP,11.6,74.3,5,0,0.92794472
Albany,City,STROKE,BPMED,3,72.8,1,0,0.867507992
Albany,City,STROKE,DENTAL,3,63.7,2,0,0.867507992
Albany,City,STROKE,CHOLSCREEN,3,70.5,3,0,0.867507992
Albany,City,STROKE,OBESITY,3,31,4,0,0.867507992
Albany,City,STROKE,ACCESS2,3,11,5,0,0.867507992
Albany,City,TEETHLOST,CSMOKING,14.5,19.5,1,0,0.907248555
Albany,City,TEETHLOST,DENTAL,14.5,63.7,2,0,0.907248555
Albany,City,TEETHLOST,LPA,14.5,24.6,3,0,0.907248555
Albany,City,TEETHLOST,MAMMOUSE,14.5,80.8,4,0,0.907248555
Albany,City,TEETHLOST,SLEEP,14.5,37.7,5,0,0.907248555
Buffalo,City,ARTHRITIS,BPMED,28.5,75.8,1,0,0.886738565
Buffalo,City,ARTHRITIS,BINGE,28.5,18.5,2,0,0.886738565
Buffalo,City,ARTHRITIS,CSMOKING,28.5,24,3,0,0.886738565
Buffalo,City,ARTHRITIS,SLEEP,28.5,42.4,4,0,0.886738565
Buffalo,City,ARTHRITIS,ACCESS2,28.5,13.4,5,0,0.886738565
Buffalo,City,BPHIGH,BPMED,36.1,75.8,1,0,0.935843565
Buffalo,City,BPHIGH,OBESITY,36.1,36.4,2,0,0.935843565
Buffalo,City,BPHIGH,BINGE,36.1,18.5,3,0,0.935843565
Buffalo,City,BPHIGH,CHECKUP,36.1,75.9,4,0,0.935843565
Buffalo,City,BPHIGH,DENTAL,36.1,58,5,0,0.935843565
Buffalo,City,CANCER,CHOLSCREEN,5.8,72.8,1,0,0.831713566
Buffalo,City,CANCER,BPMED,5.8,75.8,2,0,0.831713566
Buffalo,City,CANCER,MAMMOUSE,5.8,82.7,3,0,0.831713566
Buffalo,City,CANCER,SLEEP,5.8,42.4,4,0,0.831713566
Buffalo,City,CANCER,COLON_SCREEN,5.8,58.5,5,0,0.831713566
Buffalo,City,CASTHMA,SLEEP,12.7,42.4,1,0,0.868594269
Buffalo,City,CASTHMA,CSMOKING,12.7,24,2,0,0.868594269
Buffalo,City,CASTHMA,COLON_SCREEN,12.7,58.5,3,0,0.868594269
Buffalo,City,CASTHMA,COREW,12.7,27.8,4,0,0.868594269
Buffalo,City,CASTHMA,OBESITY,12.7,36.4,5,0,0.868594269
Buffalo,City,CHD,BPMED,7.1,75.8,1,0,0.840727351
Buffalo,City,CHD,DENTAL,7.1,58,2,0,0.840727351
Buffalo,City,CHD,SLEEP,7.1,42.4,3,0,0.840727351
Buffalo,City,CHD,LPA,7.1,32.2,4,0,0.840727351
Buffalo,City,CHD,ACCESS2,7.1,13.4,5,0,0.840727351
Buffalo,City,COPD,CHOLSCREEN,8.5,72.8,1,0,0.901400731
Buffalo,City,COPD,DENTAL,8.5,58,2,0,0.901400731
Buffalo,City,COPD,CSMOKING,8.5,24,3,0,0.901400731
Buffalo,City,COPD,LPA,8.5,32.2,4,0,0.901400731
Buffalo,City,COPD,ACCESS2,8.5,13.4,5,0,0.901400731
Buffalo,City,DIABETES,BPMED,13.3,75.8,1,0,0.934231335
Buffalo,City,DIABETES,DENTAL,13.3,58,2,0,0.934231335
Buffalo,City,DIABETES,CHOLSCREEN,13.3,72.8,3,0,0.934231335
Buffalo,City,DIABETES,LPA,13.3,32.2,4,0,0.934231335
Buffalo,City,DIABETES,CSMOKING,13.3,24,5,0,0.934231335
Buffalo,City,HIGHCHOL,BPMED,34.7,75.8,1,0,0.930340498
Buffalo,City,HIGHCHOL,CHECKUP,34.7,75.9,2,0,0.930340498
Buffalo,City,HIGHCHOL,LPA,34.7,32.2,3,0,0.930340498
Buffalo,City,HIGHCHOL,CHOLSCREEN,34.7,72.8,4,0,0.930340498
Buffalo,City,HIGHCHOL,ACCESS2,34.7,13.4,5,0,0.930340498
Buffalo,City,KIDNEY,BPMED,3.4,75.8,1,0,0.885832629
Buffalo,City,KIDNEY,DENTAL,3.4,58,2,0,0.885832629
Buffalo,City,KIDNEY,CHOLSCREEN,3.4,72.8,3,0,0.885832629
Buffalo,City,KIDNEY,LPA,3.4,32.2,4,0,0.885832629
Buffalo,City,KIDNEY,CHECKUP,3.4,75.9,5,0,0.885832629
Buffalo,City,MHLTH,CSMOKING,15.5,24,1,0,0.87986488
Buffalo,City,MHLTH,MAMMOUSE,15.5,82.7,2,0,0.87986488
Buffalo,City,MHLTH,CHECKUP,15.5,75.9,3,0,0.87986488
Buffalo,City,MHLTH,LPA,15.5,32.2,4,0,0.87986488
Buffalo,City,MHLTH,CHOLSCREEN,15.5,72.8,5,0,0.87986488
Buffalo,City,PHLTH,LPA,15.8,32.2,1,0,0.92794472
Buffalo,City,PHLTH,CHOLSCREEN,15.8,72.8,2,0,0.92794472
Buffalo,City,PHLTH,DENTAL,15.8,58,3,0,0.92794472
Buffalo,City,PHLTH,CSMOKING,15.8,24,4,0,0.92794472
Buffalo,City,PHLTH,CHECKUP,15.8,75.9,5,0,0.92794472
Buffalo,City,STROKE,BPMED,4.2,75.8,1,0,0.867507992
Buffalo,City,STROKE,DENTAL,4.2,58,2,0,0.867507992
Buffalo,City,STROKE,CHOLSCREEN,4.2,72.8,3,0,0.867507992
Buffalo,City,STROKE,OBESITY,4.2,36.4,4,0,0.867507992
Buffalo,City,STROKE,ACCESS2,4.2,13.4,5,0,0.867507992
Buffalo,City,TEETHLOST,CSMOKING,22.8,24,1,0,0.907248555
Buffalo,City,TEETHLOST,DENTAL,22.8,58,2,0,0.907248555
Buffalo,City,TEETHLOST,LPA,22.8,32.2,3,0,0.907248555
Buffalo,City,TEETHLOST,MAMMOUSE,22.8,82.7,4,0,0.907248555
Buffalo,City,TEETHLOST,SLEEP,22.8,42.4,5,0,0.907248555
Mount Vernon,City,ARTHRITIS,BPMED,26.5,77.1,1,0,0.886738565
Mount Vernon,City,ARTHRITIS,BINGE,26.5,15.6,2,0,0.886738565
Mount Vernon,City,ARTHRITIS,CSMOKING,26.5,17.6,3,0,0.886738565
Mount Vernon,City,ARTHRITIS,SLEEP,26.5,41.1,4,0,0.886738565
Mount Vernon,City,ARTHRITIS,ACCESS2,26.5,12.9,5,0,0.886738565
Mount Vernon,City,BPHIGH,BPMED,35.6,77.1,1,0,0.935843565
Mount Vernon,City,BPHIGH,OBESITY,35.6,30.5,2,0,0.935843565
Mount Vernon,City,BPHIGH,BINGE,35.6,15.6,3,0,0.935843565
Mount Vernon,City,BPHIGH,CHECKUP,35.6,76.3,4,0,0.935843565
Mount Vernon,City,BPHIGH,DENTAL,35.6,60.4,5,0,0.935843565
Mount Vernon,City,CANCER,CHOLSCREEN,5.8,78.3,1,0,0.831713566
Mount Vernon,City,CANCER,BPMED,5.8,77.1,2,0,0.831713566
Mount Vernon,City,CANCER,MAMMOUSE,5.8,81.1,3,0,0.831713566
Mount Vernon,City,CANCER,SLEEP,5.8,41.1,4,0,0.831713566
Mount Vernon,City,CANCER,COLON_SCREEN,5.8,66,5,0,0.831713566
Mount Vernon,City,CASTHMA,SLEEP,12.4,41.1,1,0,0.868594269
Mount Vernon,City,CASTHMA,CSMOKING,12.4,17.6,2,0,0.868594269
Mount Vernon,City,CASTHMA,COLON_SCREEN,12.4,66,3,0,0.868594269
Mount Vernon,City,CASTHMA,COREW,12.4,28.5,4,0,0.868594269
Mount Vernon,City,CASTHMA,OBESITY,12.4,30.5,5,0,0.868594269
Mount Vernon,City,CHD,BPMED,6.1,77.1,1,0,0.840727351
Mount Vernon,City,CHD,DENTAL,6.1,60.4,2,0,0.840727351
Mount Vernon,City,CHD,SLEEP,6.1,41.1,3,0,0.840727351
Mount Vernon,City,CHD,LPA,6.1,30.3,4,0,0.840727351
Mount Vernon,City,CHD,ACCESS2,6.1,12.9,5,0,0.840727351
Mount Vernon,City,COPD,CHOLSCREEN,6.8,78.3,1,0,0.901400731
Mount Vernon,City,COPD,DENTAL,6.8,60.4,2,0,0.901400731
Mount Vernon,City,COPD,CSMOKING,6.8,17.6,3,0,0.901400731
Mount Vernon,City,COPD,LPA,6.8,30.3,4,0,0.901400731
Mount Vernon,City,COPD,ACCESS2,6.8,12.9,5,0,0.901400731
Mount Vernon,City,DIABETES,BPMED,12.9,77.1,1,0,0.934231335
Mount Vernon,City,DIABETES,DENTAL,12.9,60.4,2,0,0.934231335
Mount Vernon,City,DIABETES,CHOLSCREEN,12.9,78.3,3,0,0.934231335
Mount Vernon,City,DIABETES,LPA,12.9,30.3,4,0,0.934231335
Mount Vernon,City,DIABETES,CSMOKING,12.9,17.6,5,0,0.934231335
Mount Vernon,City,HIGHCHOL,BPMED,36.9,77.1,1,0,0.930340498
Mount Vernon,City,HIGHCHOL,CHECKUP,36.9,76.3,2,0,0.930340498
Mount Vernon,City,HIGHCHOL,LPA,36.9,30.3,3,0,0.930340498
Mount Vernon,City,HIGHCHOL,CHOLSCREEN,36.9,78.3,4,0,0.930340498
Mount Vernon,City,HIGHCHOL,ACCESS2,36.9,12.9,5,0,0.930340498
Mount Vernon,City,KIDNEY,BPMED,3.3,77.1,1,0,0.885832629
Mount Vernon,City,KIDNEY,DENTAL,3.3,60.4,2,0,0.885832629
Mount Vernon,City,KIDNEY,CHOLSCREEN,3.3,78.3,3,0,0.885832629
Mount Vernon,City,KIDNEY,LPA,3.3,30.3,4,0,0.885832629
Mount Vernon,City,KIDNEY,CHECKUP,3.3,76.3,5,0,0.885832629
Mount Vernon,City,MHLTH,CSMOKING,12.6,17.6,1,0,0.87986488
Mount Vernon,City,MHLTH,MAMMOUSE,12.6,81.1,2,0,0.87986488
Mount Vernon,City,MHLTH,CHECKUP,12.6,76.3,3,0,0.87986488
Mount Vernon,City,MHLTH,LPA,12.6,30.3,4,0,0.87986488
Mount Vernon,City,MHLTH,CHOLSCREEN,12.6,78.3,5,0,0.87986488
Mount Vernon,City,PHLTH,LPA,13.5,30.3,1,0,0.92794472
Mount Vernon,City,PHLTH,CHOLSCREEN,13.5,78.3,2,0,0.92794472
Mount Vernon,City,PHLTH,DENTAL,13.5,60.4,3,0,0.92794472
Mount Vernon,City,PHLTH,CSMOKING,13.5,17.6,4,0,0.92794472
Mount Vernon,City,PHLTH,CHECKUP,13.5,76.3,5,0,0.92794472
Mount Vernon,City,STROKE,BPMED,3.9,77.1,1,0,0.867507992
Mount Vernon,City,STROKE,DENTAL,3.9,60.4,2,0,0.867507992
